date,raw_description,amount,channel,category
2026-03-26,UPI-PIZZAHUT INDIA-43040@oksbi,458.16,UPI,Dining
2026-03-22,UPI-SBI PERSONAL LOA PVT LTD-172004@upi,14419.15,UPI,Transfers & Payments
2025-10-08,UPI-SPENCERSRETAIL-851144@ibl,317.42,UPI,Groceries
2026-04-27,POS 959902 BLINKI MUM,284.18,POS,Groceries
2025-09-23,UPI-PLAYSTATIONSTORE LTD-779427@ibl,501.12,UPI,Entertainment
2026-05-05,UPI-COURSERA PVT LTD-175007@oksbi,4586.44,UPI,Shopping
2026-01-01,IMPS-203445-BOOKS KHARIDO STORE LTD,1408.65,IMPS,Shopping
2025-10-25,UPI-FAASOS LTD-673290@okaxis,340.42,UPI,Dining
2026-05-12,POS 902115 REDBUS NOIDA,601.59,POS,Transport
2025-07-11,UPI-SPOTIFY INDIA-180862@oksbi,141.33,UPI,Subscriptions
2025-12-30,POS 703886 FASTAG RECHARGE NOIDA,202.54,POS,Transport
2025-12-14,UPI-SWG*SWIGGY-918071@upi,601.36,UPI,Dining
2025-12-17,POS 876230 SPENCERS RETAIL INDIA NOIDA,1464.57,POS,Groceries
2026-04-21,UPI-JIOMART LTD-744353@apl,1756.21,UPI,Groceries
2025-09-30,POS 710177 LEETCODEPREMIUM GZB,4876.34,POS,Shopping
2025-12-26,POS 797553 BLINKIT PVT LTD BLR,361.53,POS,Groceries
2025-12-14,UPI-FAASOS-326562@apl,259.86,UPI,Dining
2025-08-28,UPI-SPENCERS RETAIL-394853@upi,294.89,UPI,Groceries
2026-05-30,IMPS-702635-IMPSTRANSFER PVT LTD,1709.78,IMPS,Transfers & Payments
2025-09-11,NEFT-SPENCERS RETAIL INDIA-N987975,774.6,NEFT,Groceries
2026-06-06,ACH-NOBROKER RE-679488,13955.14,ACH,Rent
2025-09-18,POS 829697 OLACABS DEL,449.3,POS,Transport
2025-09-05,UPI-WOW MOMO INDIA-373378@ibl,102.78,UPI,Dining
2025-08-09,UPI-RELIANCE FRESH INDIA-764571@oksbi,812.3,UPI,Groceries
2025-07-28,POS 286328 PHARMEASY LTD DEL,947.72,POS,Health & Fitness
2026-01-07,UPI-DOMINOSPIZZA INDIA-729116@okaxis,367.11,UPI,Dining
2026-02-20,UPI-LEETCODE PREMIUM LTD-617509@upi,4885.12,UPI,Shopping
2025-12-20,POS 341185 BAJAJFINSERVEMI GZB,2002.65,POS,Transfers & Payments
2025-11-02,UPI-XBOXSTORE PVT LTD-935491@apl,1135.84,UPI,Entertainment
2026-03-06,UPI-BOOKMYSHOW INDIA-879556@paytm,1112.25,UPI,Entertainment
2026-02-22,UPI-GPAYUPI-338618@ybl,12084.21,UPI,Transfers & Payments
2026-03-06,NEFT-RENT TRANSFER LA INDIA-N157167,16699.76,NEFT,Rent
2026-01-10,POS 503270 EATCLUB DEL,408.03,POS,Dining
2026-05-06,UPI-BARBEQUENATION INDIA-889525@apl,1264.79,UPI,Dining
2025-08-31,UPI-UBER IND INDIA-465587@ibl,157.93,UPI,Transport
2025-11-23,UPI-SPENCE-976265@ibl,394.94,UPI,Groceries
2026-02-01,UPI-CAFE COFFEE DAY LTD-157840@ibl,323.34,UPI,Dining
2026-03-08,UPI-AMAZON PAY INDIA-475290@apl,1722.45,UPI,Shopping
2025-10-19,UPI-NYKAA-777797@oksbi,936.52,UPI,Shopping
2025-11-07,UPI-DECATHLON LTD-985416@upi,747.1,UPI,Shopping
2025-08-03,IMPS-620089-RENTTRANSFERLANDLORD PVT LTD,29522.49,IMPS,Rent
2025-10-19,IMPS-763129-PIZZAHUT LTD,559.67,IMPS,Dining
2026-03-25,UPI-HALDIRAM PVT LTD-19626@ibl,110.16,UPI,Dining
2026-01-24,POS 674773 TATAPOWERDDL DEL,1936.79,POS,Utilities & Bills
2025-07-29,POS 697160 INTERVIEWBIT LTD BLR,2745.9,POS,Shopping
2025-10-29,UPI-FASTAG  LTD-124901@upi,750.69,UPI,Transport
2025-08-08,UPI-SWIGGY INDIA-847357@ibl,623.36,UPI,Dining
2025-12-03,UPI-CAFE COFFE PVT LTD-628494@okaxis,101.08,UPI,Dining
2025-08-20,UPI-HP PETROL PUMP LTD-647161@okaxis,2560.18,UPI,Transport
2026-06-26,IMPS-653476-MYNTRA,3839.11,IMPS,Shopping
2026-05-02,POS 525846 PIZZAHUT NOIDA,849.76,POS,Dining
2026-03-25,POS 324276 BARBEQUENATION PVT LTD DEL,1204.7,POS,Dining
2025-08-19,POS 719102 AMAZONPRIME INDIA BLR,1136.19,POS,Subscriptions
2026-02-26,UPI-SWIGGYINSTAMART-359913@upi,432.7,UPI,Groceries
2026-06-13,UPI-NEFTTRANSFER-679987@oksbi,12503.58,UPI,Transfers & Payments
2026-03-05,UPI-APPLEMUSIC-36108@ybl,99.34,UPI,Subscriptions
2026-03-24,POS 470052 SWIGGY MUM,391.04,POS,Dining
2026-06-17,POS 665448 VODAFONEIDEA PVT LTD NOIDA,298.47,POS,Utilities & Bills
2026-04-28,UPI-NETFLIX PVT LTD-906807@ibl,590.05,UPI,Subscriptions
2026-04-20,UPI-RELIANCEFRESH-143905@apl,1164.17,UPI,Groceries
2026-05-15,UPI-IRCTC LTD-465589@apl,820.33,UPI,Transport
2026-04-22,UPI-APOLLOPHARMACY LTD-444174@ibl,141.56,UPI,Health & Fitness
2026-01-06,UPI-APPLEMUSIC PVT LTD-269506@ibl,161.07,UPI,Subscriptions
2025-08-30,UPI-WOWMOMO PVT LTD-501472@oksbi,190.61,UPI,Dining
2025-08-22,POS 800863 CULTFIT MUM,2914.11,POS,Health & Fitness
2025-10-13,UPI-MAX HO-795919@ybl,4032.56,UPI,Health & Fitness
2025-09-24,UPI-NATURES BASKET LTD-715528@upi,382.55,UPI,Groceries
2025-08-19,POS 367409 DMART NOIDA,2066.58,POS,Groceries
2025-09-05,IMPS-930541-INTERESTCREDITSBAC LTD,194.22,IMPS,Income
2026-06-19,POS 756427 BARBEQUENATION PVT LTD GZB,804.32,POS,Dining
2026-05-03,NEFT-FDMATURITYPROCEEDS-N167971,34279.11,NEFT,Income
2025-10-01,UPI-RELIANCE FRESH INDIA-25429@apl,437.89,UPI,Groceries
2026-03-17,UPI-XBOX STORE LTD-400013@paytm,1459.46,UPI,Entertainment
2026-06-12,UPI-HPPETROLPUMP LTD-793442@ybl,2695.3,UPI,Transport
2026-01-08,IMPS-89454-SONY LIV,394.88,IMPS,Subscriptions
2025-07-07,IMPS-805234-CREDRENTPAYMENT PVT LTD,10182.23,IMPS,Rent
2026-03-03,IMPS-535064-INTEREST CREDIT SB AC,1021.96,IMPS,Income
2026-02-11,UPI-BOOKS KHARIDO STORE-564218@oksbi,300.07,UPI,Shopping
2025-12-18,POS 566837 PIZZAHUT LTD GZB,482.0,POS,Dining
2026-06-01,POS 691974 HDFC CREDIT CARD AUTOPAY LTD GZB,6352.14,POS,Transfers & Payments
2025-10-07,UPI-NOBROKER RENT PAY INDIA-283936@apl,11660.59,UPI,Rent
2026-01-13,UPI-FAASOS LTD-161633@paytm,216.82,UPI,Dining
2026-01-07,UPI-RENTTRANSFERLANDLORD PVT LTD-839841@ybl,16916.91,UPI,Rent
2026-03-23,UPI-STEAMPURCHASE-587154@upi,2402.24,UPI,Entertainment
2026-05-30,UPI-REDBUS-276768@okaxis,407.72,UPI,Transport
2025-09-16,UPI-NEFT TRANSFER-400647@ybl,47519.25,UPI,Transfers & Payments
2026-06-21,UPI-LEETCODEPREMIUM-392388@upi,5076.56,UPI,Shopping
2026-05-30,UPI-APOLLOPHARMACY-378795@oksbi,601.48,UPI,Health & Fitness
2025-09-29,POS 720931 APPLEMUSIC GZB,113.69,POS,Subscriptions
2025-09-25,UPI-RAPIDO-933795@ibl,132.34,UPI,Transport
2026-03-26,POS 483753 ACTFIBERNET DEL,763.77,POS,Utilities & Bills
2025-07-14,POS 537177 PVRCINEMAS INDIA DEL,531.89,POS,Entertainment
2025-11-24,POS 220592 HPPETROLPUMP PVT LTD NOIDA,545.11,POS,Transport
2026-06-29,UPI-MCDONAL INDIA-223732@apl,290.65,UPI,Dining
2025-08-08,POS 58484 BAJAJ FINSERV EMI MUM,2325.55,POS,Transfers & Payments
2026-04-04,NEFT-NEFT INWARD REMITTANCE INDIA-N346453,18457.69,NEFT,Income
2026-04-11,UPI-DELHIMETRORAIL-69898@apl,55.91,UPI,Transport
2026-05-03,UPI-INOXLEISURE LTD-110887@paytm,322.89,UPI,Entertainment
2025-12-06,POS 61043 FASTAGRECHARGE LTD BLR,576.52,POS,Transport
2025-08-28,UPI-SWIGGY PVT LTD-187367@upi,166.63,UPI,Dining
2026-04-09,UPI-HALDIRAM-559956@okaxis,249.34,UPI,Dining
2025-11-11,UPI-MORESUPERMARKET PVT LTD-137617@apl,467.39,UPI,Groceries
2025-07-05,NEFT-RENTTRANSFERLANDLORD-N980565,10036.16,NEFT,Rent
2026-06-03,UPI-BAJAJ FINSERV EMI PVT LTD-68565@ybl,2945.45,UPI,Transfers & Payments
2026-05-30,UPI-SPOTIFYINDIA LTD-695686@oksbi,191.96,UPI,Subscriptions
2026-04-13,POS 873961 SPENCERS RETAIL GZB,326.33,POS,Groceries
2026-05-12,UPI-PIZZAHUT LTD-856597@oksbi,300.77,UPI,Dining
2025-09-19,POS 383165 NYKAA PVT LTD DEL,1366.05,POS,Shopping
2025-10-13,UPI-DELHI JAL BOARD PVT LTD-240799@ybl,753.64,UPI,Utilities & Bills
2026-06-29,IMPS-342268-OLACABS LTD,478.55,IMPS,Transport
2025-08-31,UPI-EATCLU PVT LTD-698871@paytm,379.71,UPI,Dining
2026-06-02,UPI-BAJAJFINSERVEMI-416032@oksbi,2247.29,UPI,Transfers & Payments
2025-11-01,ACH-CRED RE LTD-355384,16431.21,ACH,Rent
2025-10-30,UPI-SONY LIV LTD-834992@oksbi,334.53,UPI,Subscriptions
2025-10-11,UPI-GPAYUPI-617608@okaxis,15286.97,UPI,Transfers & Payments
2026-04-09,UPI-ZOMATO INDIA-149491@upi,230.97,UPI,Dining
2026-02-06,POS 411337 OLA CA PVT LTD MUM,80.01,POS,Transport
2026-04-03,ACH-RENT TRANSFER LANDLORD PVT LTD-910374,24183.89,ACH,Rent
2025-11-25,UPI-SNITCH-103425@ibl,522.28,UPI,Shopping
2025-10-18,UPI-YOUTUBEPREMIUM-394532@okaxis,129.66,UPI,Subscriptions
2025-07-09,UPI-WATER BILL-894013@oksbi,551.72,UPI,Utilities & Bills
2026-04-23,UPI-HALDIRAM INDIA-855332@oksbi,189.55,UPI,Dining
2025-08-18,UPI-UBER INDIA LTD-695027@ybl,270.59,UPI,Transport
2026-05-06,NEFT-INTEREST CRE-N923496,1150.23,NEFT,Income
2026-03-13,POS 11651 AMAZON PRIME LTD BLR,1245.81,POS,Subscriptions
2025-08-11,IMPS-403080-JIOMART LTD,1342.24,IMPS,Groceries
2025-11-29,UPI-DELHIMETRORAIL PVT LTD-824336@ybl,87.88,UPI,Transport
2026-06-17,UPI-XBOX STORE INDIA-984209@okaxis,897.76,UPI,Entertainment
2026-01-05,UPI-KFC-54396@paytm,210.53,UPI,Dining
2026-04-25,IMPS-206310-NETFLIX INDIA,625.8,IMPS,Subscriptions
2026-02-15,UPI-MEESHO-267554@ybl,328.95,UPI,Shopping
2026-04-16,UPI-PIZZA  PVT LTD-340111@paytm,549.6,UPI,Dining
2025-11-30,UPI-BURGER  LTD-439663@paytm,227.33,UPI,Dining
2025-07-07,POS 179047 ZMT*ZOMATO PVT LTD MUM,201.38,POS,Dining
2025-11-06,NEFT-ASPECTRATIOSALARY INDIA-N196533,89517.87,NEFT,Income
2025-08-05,UPI-WATER B-101888@oksbi,236.7,UPI,Utilities & Bills
2026-04-08,UPI-IMPSTRANSFER LTD-581606@paytm,6357.8,UPI,Transfers & Payments
2026-05-09,POS 662215 SPOTIFY INDIA DEL,119.06,POS,Subscriptions
2026-04-04,NEFT-FD MATURITY PROCEEDS PVT LTD-N456152,91605.62,NEFT,Income
2026-01-12,POS 756868 ZOMATO PVT LTD NOIDA,666.08,POS,Dining
2026-04-11,UPI-PAYTM UPI INDIA-178810@okaxis,16181.81,UPI,Transfers & Payments
2026-06-14,UPI-INDRAPRASTHAGAS PVT LTD-260851@apl,1465.51,UPI,Utilities & Bills
2025-12-30,UPI-IMPS T-608074@ybl,8313.25,UPI,Transfers & Payments
2026-05-18,UPI-DOMINOSPIZZA-264071@ybl,403.75,UPI,Dining
2025-09-01,UPI-NOBROKERRENTPAY-799210@oksbi,12276.07,UPI,Rent
2025-09-01,POS 831111 DELHI JAL BOARD GZB,200.75,POS,Utilities & Bills
2026-05-06,POS 892500 HP PETROL PUMP MUM,594.83,POS,Transport
2025-07-08,UPI-CRED PAYMENT-236908@apl,583.12,UPI,Transfers & Payments
2025-08-23,UPI-DELHI JAL BOARD INDIA-487453@apl,296.89,UPI,Utilities & Bills
2026-04-24,POS 771131 BURGER KING DEL,193.13,POS,Dining
2025-07-05,IMPS-308481-RENTTRANSFERLANDLORD INDIA,28878.43,IMPS,Rent
2025-11-20,NEFT-CULTFIT INDIA-N620810,2726.42,NEFT,Health & Fitness
2026-02-18,UPI-PHONEPE UPI INDIA-218327@ibl,8340.86,UPI,Transfers & Payments
2026-01-07,POS 330739 RELIANCE  GZB,1287.67,POS,Groceries
2026-01-26,UPI-YOUTUBEPREMIUM INDIA-230051@ybl,184.68,UPI,Subscriptions
2025-10-06,POS 83676 CRED PAYMENT GZB,13615.42,POS,Transfers & Payments
2025-12-12,UPI-BARBEQUE NATION-969800@okaxis,808.7,UPI,Dining
2026-02-15,UPI-BIGBASKET LTD-158614@ibl,1678.2,UPI,Groceries
2026-02-06,UPI-MYNTRA PVT LTD-850713@upi,1816.47,UPI,Shopping
2025-09-20,POS 908750 TATA PLAY DTH LTD BLR,391.49,POS,Utilities & Bills
2025-10-19,POS 229437 DMART DEL,1190.46,POS,Groceries
2025-12-24,UPI-DMART INDIA-751515@paytm,2119.23,UPI,Groceries
2025-08-03,UPI-PVRCINEMAS PVT LTD-484672@oksbi,1070.4,UPI,Entertainment
2026-02-22,UPI-NATURES BASK LTD-769591@okaxis,465.52,UPI,Groceries
2026-01-30,NEFT-RELIANCE FRESH INDIA-N947563,1341.95,NEFT,Groceries
2026-03-20,POS 422971 BLINKI INDIA BLR,301.71,POS,Groceries
2026-05-28,UPI-BOOKMYSH PVT LTD-235454@ibl,249.1,UPI,Entertainment
2026-02-28,POS 392666 WOW MO INDIA NOIDA,100.02,POS,Dining
2025-11-13,POS 718003 JIO RECHARGE GZB,150.21,POS,Utilities & Bills
2026-01-22,UPI-HDFC CREDIT CARD AUTOPAY LTD-583742@ibl,16444.88,UPI,Transfers & Payments
2026-06-20,UPI-SCALERACADEMY-480735@ybl,19596.26,UPI,Shopping
2026-04-15,UPI-CROMARETAIL-542358@paytm,2407.68,UPI,Shopping
2025-10-05,ACH-NEFT INWARD REMITTANCE-321370,3188.18,ACH,Income
2026-05-25,POS 596262 NETFLI PVT LTD DEL,391.79,POS,Subscriptions
2026-04-24,UPI-INDIANOILPETROL INDIA-208186@ibl,1691.76,UPI,Transport
2025-10-28,UPI-OLA CABS INDIA-681500@ybl,411.23,UPI,Transport
2026-04-12,POS 382449 CAFECOFFEEDAY MUM,341.96,POS,Dining
2026-03-15,UPI-SPOTIF LTD-93665@ybl,131.64,UPI,Subscriptions
2025-11-03,POS 797106 ZOMATO INDIA GZB,281.53,POS,Dining
2026-05-03,UPI-WOW MOMO INDIA-168629@oksbi,308.55,UPI,Dining
2025-07-02,UPI-PLAYSTATIONSTORE-261236@ibl,527.15,UPI,Entertainment
2026-03-19,UPI-MYNTRA INDIA-640193@upi,576.45,UPI,Shopping
2026-04-17,NEFT-HOTSTAR-N815842,670.17,NEFT,Subscriptions
2026-02-15,UPI-PIZZA HUT-102088@okaxis,408.73,UPI,Dining
2026-02-01,UPI-FASTAG RECHARGE LTD-255774@apl,224.31,UPI,Transport
2026-01-29,POS 358208 SNITCH NOIDA,1779.27,POS,Shopping
2025-09-20,POS 858313 AMAZONPRIME NOIDA,596.96,POS,Subscriptions
2026-01-14,UPI-FAASOS PVT LTD-738939@paytm,357.73,UPI,Dining
2026-02-10,UPI-JIORECHARGE LTD-39952@ibl,183.53,UPI,Utilities & Bills
2025-12-05,UPI-SNITCH LTD-225465@apl,902.62,UPI,Shopping
2025-08-05,UPI-YOUTUBE P LTD-837514@oksbi,141.65,UPI,Subscriptions
2025-10-05,IMPS-672740-REDBUS PVT LTD,406.15,IMPS,Transport
2026-04-25,UPI-JIOMART PVT LTD-811134@oksbi,444.73,UPI,Groceries
2026-05-26,UPI-PLAYSTATIONSTORE INDIA-425323@upi,707.84,UPI,Entertainment
2025-08-13,UPI-RELIANCE FRESH-286588@okaxis,263.74,UPI,Groceries
2026-03-26,POS 722412 BOOKSKHARIDOSTORE LTD GZB,391.79,POS,Shopping
2026-04-01,UPI-IRCTC-957291@upi,380.98,UPI,Transport
2025-09-24,POS 930760 JIOMART NOIDA,302.39,POS,Groceries
2025-10-02,UPI-KFC INDIA-521651@upi,201.94,UPI,Dining
2025-09-27,POS 583369 CAFE COFFEE DAY GZB,350.06,POS,Dining
2025-07-02,ACH-ASPECT RATIO LTD-802171,51047.8,ACH,Income
2026-03-18,POS 319788 BIGBASKET BLR,905.95,POS,Groceries
2026-04-08,UPI-DOMINOS PIZZA-767667@oksbi,305.91,UPI,Dining
2025-08-05,IMPS-963531-RENT TRANSFER LANDLORD INDIA,29233.35,IMPS,Rent
2026-05-07,ACH-CREDRENTPAYMENT-247322,10327.19,ACH,Rent
2026-01-04,POS 377402 RAPIDO BIKE LTD DEL,40.7,POS,Transport
2026-01-03,UPI-GPAYUPI PVT LTD-547756@oksbi,995.98,UPI,Transfers & Payments
2026-06-16,IMPS-703166-SWIGGY INDIA,556.66,IMPS,Dining
2025-12-20,UPI-HALDIRAM INDIA-221390@ibl,305.68,UPI,Dining
2026-04-19,UPI-DR LAL INDIA-974191@oksbi,2182.73,UPI,Health & Fitness
2025-10-08,POS 397850 MYNTRA INDIA NOIDA,401.56,POS,Shopping
2026-01-08,UPI-INOXLEISURE INDIA-737499@ibl,307.52,UPI,Entertainment
2026-06-19,UPI-MCDONALDS INDIA-909914@ibl,577.88,UPI,Dining
2026-01-02,POS 404183 BLUSMART GZB,166.34,POS,Transport
2026-01-07,UPI-TATA1MG-574099@ybl,1042.03,UPI,Health & Fitness
2026-04-28,IMPS-739411-FASTAG,688.46,IMPS,Transport
2025-12-11,UPI-BAJAJ  PVT LTD-114224@okaxis,4453.18,UPI,Transfers & Payments
2026-03-27,NEFT-BIGBASK-N145822,1750.71,NEFT,Groceries
2026-02-16,POS 166848 FASTAG RECHARGE LTD GZB,234.71,POS,Transport
2025-11-28,POS 720855 FAASOS BLR,122.37,POS,Dining
2026-02-11,UPI-RELIANCE FRESH-33039@paytm,493.88,UPI,Groceries
2026-04-12,POS 401126 REDBUS BLR,1640.07,POS,Transport
2026-02-12,IMPS-115461-HP PETROL PUMP PVT LTD,2827.65,IMPS,Transport
2026-03-06,UPI-SWIGGY INDIA-636652@okaxis,624.89,UPI,Dining
2025-09-04,UPI-APPLE MUSIC LTD-285488@apl,135.18,UPI,Subscriptions
2026-02-01,UPI-SCALER A INDIA-611922@paytm,21364.35,UPI,Shopping
2025-11-13,UPI-EATCLUB LTD-565231@upi,286.53,UPI,Dining
2026-03-28,UPI-INOXLEISURE-469579@oksbi,593.87,UPI,Entertainment
2026-01-15,POS 547209 SBI PERSONAL LOAN  NOIDA,12075.82,POS,Transfers & Payments
2025-07-05,UPI-WATER B-445466@ybl,391.43,UPI,Utilities & Bills
2026-06-20,UPI-KFC-41024@upi,462.69,UPI,Dining
2025-11-22,UPI-YOUTUBE PREMIUM PVT LTD-490123@okaxis,131.08,UPI,Subscriptions
2025-11-17,UPI-DOMINOSPIZZA LTD-504759@ibl,343.34,UPI,Dining
2026-05-29,UPI-HALDIRAM INDIA-291734@paytm,183.31,UPI,Dining
2025-09-02,UPI-IMPS TRANSFER INDIA-837603@paytm,2188.37,UPI,Transfers & Payments
2025-07-16,NEFT-DELHIJALBOARD INDIA-N549609,741.09,NEFT,Utilities & Bills
2025-07-10,POS 561925 AIRTEL PAYMENTS PVT LTD NOIDA,345.09,POS,Utilities & Bills
2025-07-16,UPI-BURGERKING-686819@upi,305.79,UPI,Dining
2025-12-04,ACH-CRED RENT PAYMENT INDIA-879207,17489.85,ACH,Rent
2025-12-03,POS 855036 CRED PAYMENT INDIA BLR,749.64,POS,Transfers & Payments
2026-01-23,UPI-CREDPAYMENT INDIA-767633@oksbi,16428.89,UPI,Transfers & Payments
2026-01-02,NEFT-NOBROKER RENT PAY-N412386,10862.2,NEFT,Rent
2025-10-10,UPI-BSESRAJDHANIPOWER INDIA-137132@okaxis,2141.52,UPI,Utilities & Bills
2026-05-09,UPI-SONYLIV INDIA-385059@apl,775.5,UPI,Subscriptions
2025-12-08,UPI-TATAPLAYDTH PVT LTD-283092@apl,330.86,UPI,Utilities & Bills
2025-11-25,UPI-SPENCERSRETAIL-685464@oksbi,388.01,UPI,Groceries
2025-08-09,POS 646653 WOW MOMO BLR,301.03,POS,Dining
2025-07-01,ACH-NEFT INWARD REMITTANCE-171812,13863.58,ACH,Income
2025-11-25,UPI-REDBUS INDIA-551121@oksbi,936.41,UPI,Transport
2026-05-04,NEFT-JIORECHARGE LTD-N198282,155.8,NEFT,Utilities & Bills
2025-07-03,IMPS-973923-NEFT INWARD REMITTANCE,2864.51,IMPS,Income
2025-09-13,POS 684308 MEESHO BLR,392.3,POS,Shopping
2025-10-24,POS 458063 MAXHOSPITAL PVT LTD GZB,1417.15,POS,Health & Fitness
2025-11-09,UPI-SWIGGY INDIA-413864@oksbi,125.5,UPI,Dining
2026-04-07,ACH-CRED RENT PAYMENT PVT LTD-56626,20697.68,ACH,Rent
2026-03-31,UPI-SWIGGYINSTAMART INDIA-931867@ybl,619.05,UPI,Groceries
2025-10-17,POS 388401 HOTSTAR INDIA MUM,394.05,POS,Subscriptions
2025-08-01,POS 295069 PVRCINEMAS NOIDA,486.29,POS,Entertainment
2025-07-27,UPI-DMART-990275@apl,1920.06,UPI,Groceries
2026-05-05,IMPS-713662-APPLEMUSIC PVT LTD,103.42,IMPS,Subscriptions
2026-05-24,UPI-IRCTC LTD-360505@upi,1424.95,UPI,Transport
2026-03-30,POS 846260 TATA 1MG INDIA DEL,482.8,POS,Health & Fitness
2025-11-05,POS 298507 BAJAJ FINSERV EMI NOIDA,5793.0,POS,Transfers & Payments
2025-07-04,UPI-RENT TRANSFER LANDLORD-93494@ibl,25118.63,UPI,Rent
2026-04-01,POS 703416 BLUSMART LTD MUM,151.21,POS,Transport
2026-01-30,POS 138510 BLUSMART DEL,222.55,POS,Transport
2025-08-25,UPI-FAASOS PVT LTD-809766@ibl,188.12,UPI,Dining
2025-07-01,UPI-SPOTIFYINDIA PVT LTD-562140@okaxis,130.47,UPI,Subscriptions
2025-11-16,POS 574623 SPENCERS RETAIL LTD DEL,815.27,POS,Groceries
2025-09-23,UPI-SWIGGY INSTAMART LTD-113686@ibl,282.27,UPI,Groceries
2026-03-02,ACH-IMPSINWARDP2P PVT LTD-718792,839.17,ACH,Income
2025-11-17,UPI-ZOMATO LTD-992526@ybl,554.09,UPI,Dining
2025-12-17,UPI-BARBEQUE NATION PVT LTD-742195@okaxis,2741.23,UPI,Dining
2026-03-16,POS 390511 STEAMPURCHASE INDIA NOIDA,2013.59,POS,Entertainment
2025-10-21,UPI-STEAM PURCHASE LTD-624167@ybl,1279.67,UPI,Entertainment
2026-04-23,UPI-MAX HOSPITAL-566703@ibl,2956.08,UPI,Health & Fitness
2025-10-04,UPI-PRACTO-986913@apl,300.11,UPI,Health & Fitness
2025-10-06,IMPS-255016-NOBROKER RENT PAY,17296.3,IMPS,Rent
2025-08-06,POS 454157 AMAZON PAY INDIA MUM,2112.16,POS,Shopping
2026-05-22,UPI-DELHI JAL BOARD-874021@oksbi,540.82,UPI,Utilities & Bills
2025-12-11,UPI-REDBUS INDIA-672434@oksbi,400.02,UPI,Transport
2026-03-31,UPI-ZEPTO-469977@okaxis,316.66,UPI,Groceries
2026-04-09,POS 37234 APOLLO PHARMACY LTD NOIDA,263.18,POS,Health & Fitness
2026-01-21,UPI-HDFC CREDIT CARD AUTOPAY-956473@paytm,20296.0,UPI,Transfers & Payments
2026-05-20,UPI-SBIPERSONALLOANEMI PVT LTD-965264@ibl,5632.0,UPI,Transfers & Payments
2025-07-22,UPI-SBIPERSONALLOANEMI PVT LTD-865754@apl,5723.16,UPI,Transfers & Payments
2026-04-20,UPI-SPOTIFY IN-786383@upi,119.0,UPI,Subscriptions
2026-01-20,POS 715216 ZOMATO DEL,541.35,POS,Dining
2025-09-03,UPI-APPLE MUSIC-670643@apl,195.42,UPI,Subscriptions
2025-08-03,UPI-INTERVIEWBIT INDIA-729109@ibl,1193.38,UPI,Shopping
2025-09-08,UPI-RELIANCE FRESH-571119@ybl,214.72,UPI,Groceries
2025-07-06,POS 773287 AMAZON PRIME NOIDA,306.69,POS,Subscriptions
2025-08-03,ACH-RENTTRANSFERLANDLORD-981309,10043.71,ACH,Rent
2025-08-07,UPI-NOBROKER RENT PAY INDIA-746896@upi,11434.25,UPI,Rent
2025-11-29,UPI-NEFTTRANSFER LTD-102106@oksbi,12800.23,UPI,Transfers & Payments
2025-11-07,UPI-DMART INDIA-122300@paytm,862.48,UPI,Groceries
2026-05-26,UPI-APOLLOPHARMACY INDIA-555029@ibl,1197.87,UPI,Health & Fitness
2025-08-30,UPI-KFC INDIA-169758@apl,384.88,UPI,Dining
2026-03-30,UPI-MEESHO-688134@paytm,368.43,UPI,Shopping
2026-05-23,UPI-STEAM PURCHASE INDIA-777154@okaxis,1085.43,UPI,Entertainment
2025-07-11,UPI-BLUSMART LTD-418820@upi,245.7,UPI,Transport
2025-11-21,UPI-XBOX STORE-88154@apl,3812.32,UPI,Entertainment
2026-03-05,POS 330765 MAX HOSPIT INDIA BLR,948.22,POS,Health & Fitness
2025-10-18,UPI-ZMT*ZOMATO LTD-27009@okaxis,412.02,UPI,Dining
2025-07-17,POS 412722 JIORECHARGE LTD NOIDA,252.84,POS,Utilities & Bills
2026-06-28,UPI-RELIANCE FRESH INDIA-845044@okaxis,1011.13,UPI,Groceries
2025-09-10,UPI-BARBEQUENATION-494989@apl,2274.22,UPI,Dining
2025-12-26,UPI-MAX HO INDIA-841441@ybl,9658.21,UPI,Health & Fitness
2026-04-05,POS 821793 SBI PERSONAL LOAN EMI MUM,8062.4,POS,Transfers & Payments
2026-06-19,UPI-HDFC HOME LO-113527@ybl,26912.66,UPI,Transfers & Payments
2025-10-27,UPI-SNITCH PVT LTD-715518@apl,1713.19,UPI,Shopping
2025-08-02,NEFT-NEFT INWARD REMIT INDIA-N542623,1212.29,NEFT,Income
2026-06-03,IMPS-945033-AIRTEL PAYMENTS INDIA,305.37,IMPS,Utilities & Bills
2025-12-18,UPI-RELIANCEFRESH INDIA-508504@ybl,1091.52,UPI,Groceries
2025-07-04,UPI-MYNTRA-431336@ibl,1896.66,UPI,Shopping
2026-02-28,UPI-DMART PVT LTD-918364@ibl,2263.62,UPI,Groceries
2026-02-24,UPI-UDEMYONLINECOURSE LTD-360443@ybl,662.11,UPI,Shopping
2026-04-18,UPI-LEETCODE PREMIUM INDIA-753300@oksbi,9410.19,UPI,Shopping
2026-01-15,UPI-SPENCERS RETAIL INDIA-36658@ybl,883.58,UPI,Groceries
2025-07-16,POS 925681 SBIPERSONALLOANEMI GZB,6245.65,POS,Transfers & Payments
2026-05-27,POS 676423 NETFLIX PVT LTD DEL,372.53,POS,Subscriptions
